Location_Dartmoor,Location_Moree,Location_WaggaWagga,Temp_diff,Humidity3pm,Location_Darwin,WindDir9am_ENE,RainTomorrow
False,False,False,8.200000000000001,41.0,False,False,0
False,False,False,3.6999999999999993,74.0,False,False,0
False,False,False,7.8999999999999995,56.0,False,False,0
False,False,False,-0.8000000000000007,53.0,False,False,0
False,False,False,7.8999999999999995,63.0,False,False,0
False,False,False,2.0,63.0,False,False,0
False,False,False,2.299999999999999,64.0,False,False,0
False,False,False,3.0,57.0,False,False,1
False,False,False,4.899999999999999,50.0,False,False,0
False,False,False,9.599999999999998,38.0,False,False,0
False,False,False,2.599999999999998,50.0,False,False,0
False,False,False,0.1999999999999993,38.0,False,False,0
False,False,False,7.099999999999998,35.0,False,False,0
False,False,False,2.6999999999999993,75.0,False,False,0
False,False,False,6.300000000000001,55.0,False,False,0
False,False,False,3.6999999999999993,50.0,False,False,0
False,False,False,4.299999999999997,16.0,False,False,0
False,False,False,-0.3000000000000007,71.0,False,False,1
False,False,False,8.2,16.0,False,False,0
False,False,False,8.399999999999999,21.0,False,False,0
False,False,False,6.799999999999999,29.0,False,False,0
False,False,False,3.6000000000000014,49.0,False,False,1
False,False,False,1.3000000000000007,56.0,False,False,0
False,False,False,2.3999999999999986,64.0,False,False,0
False,False,False,0.1999999999999993,36.0,False,False,0
False,False,False,7.0,59.0,False,False,1
False,False,False,1.5,58.0,False,False,0
False,False,False,6.8,35.0,False,False,0
False,False,False,0.8000000000000007,66.0,False,False,1
False,False,False,1.9000000000000004,51.0,False,False,0
False,False,False,5.700000000000001,59.0,False,False,1
False,False,False,2.3999999999999986,37.0,False,False,0
False,False,False,-3.5999999999999996,99.0,False,False,1
False,False,False,13.8,26.0,False,False,0
False,False,False,6.600000000000001,13.0,False,False,0
False,False,False,2.9000000000000004,68.0,False,False,0
False,False,False,1.3000000000000007,51.0,False,False,1
False,False,False,9.5,53.0,False,False,0
False,True,False,6.600000000000001,38.0,False,False,0
False,False,False,3.3000000000000007,61.0,False,False,0
False,False,False,1.3999999999999986,64.0,False,False,0
False,False,False,5.1,56.0,False,False,0
False,False,False,8.399999999999999,39.0,False,False,0
False,False,False,1.5999999999999979,87.0,False,False,1
False,False,False,4.300000000000001,67.0,False,False,0
False,True,False,7.5,38.0,False,False,0
False,False,False,6.800000000000001,31.0,False,False,0
False,False,False,1.9000000000000021,45.0,False,False,0
False,False,False,2.8000000000000007,67.0,False,False,0
False,False,True,7.300000000000001,17.0,False,False,0
False,False,False,4.0,73.0,False,False,0
False,False,False,2.5,40.0,False,False,0
False,False,False,1.6999999999999993,62.0,False,False,1
False,False,False,5.1,35.0,False,False,0
False,False,False,6.399999999999999,46.0,False,False,0
False,False,False,4.200000000000001,39.0,False,False,0
False,False,False,5.199999999999999,61.0,False,False,0
False,False,False,1.0,65.0,False,False,0
False,False,False,4.299999999999997,36.0,True,True,0
False,False,False,6.700000000000001,30.0,False,False,0
False,False,False,4.200000000000001,62.0,False,False,0
False,False,False,3.4000000000000004,79.0,False,False,1
False,False,False,4.0,51.0,False,True,0
False,False,False,7.999999999999998,36.0,False,False,0
False,False,False,2.8000000000000007,46.0,False,False,0
False,False,False,2.4000000000000004,51.0,False,False,0
False,False,False,1.2999999999999972,71.0,False,False,1
False,False,False,5.699999999999999,72.0,False,False,0
False,False,False,8.2,44.0,False,False,0
False,False,False,1.0999999999999996,63.0,False,False,0
False,False,False,4.800000000000001,47.0,False,False,0
False,False,False,2.6000000000000014,52.0,False,True,0
False,False,False,5.800000000000001,26.0,False,False,0
False,False,False,9.100000000000001,21.0,False,True,0
False,False,False,2.3000000000000007,42.0,False,False,0
False,False,False,11.0,28.0,False,False,0
False,False,False,3.8999999999999986,45.0,True,False,0
False,False,False,0.8999999999999986,57.0,False,False,1
False,False,False,2.700000000000001,73.0,False,False,1
False,False,False,2.9000000000000004,44.0,False,False,0
False,False,False,1.4000000000000004,79.0,False,False,1
False,False,False,7.2,50.0,False,False,0
False,False,False,0.5,77.0,False,False,0
False,False,False,1.1000000000000014,60.0,False,False,1
False,False,False,0.5,83.0,False,False,1
False,False,False,5.800000000000001,33.0,False,False,0
False,False,False,0.8000000000000007,84.0,False,False,1
False,False,False,6.5,48.0,False,False,0
False,False,False,0.5,91.0,False,False,1
False,False,False,5.0,45.0,False,False,0
False,False,False,9.799999999999999,40.0,False,False,1
False,False,False,4.799999999999999,76.0,False,False,0
False,False,False,3.4000000000000004,49.0,False,False,0
False,False,False,1.3000000000000007,82.0,False,False,0
False,False,False,6.4,54.0,False,False,0
False,False,False,10.2,34.0,False,False,0
False,False,False,0.7000000000000002,83.0,False,False,1
False,False,False,3.8000000000000007,42.0,False,False,0
False,False,False,-0.5999999999999979,59.0,False,False,0
False,False,False,1.0999999999999979,58.0,False,False,0
False,False,False,6.5,70.0,False,False,1
False,False,False,8.400000000000002,8.0,False,True,0
False,False,False,0.6000000000000014,51.0,False,True,0
False,False,False,2.700000000000003,45.0,True,False,0
False,False,False,6.899999999999999,31.0,False,False,0
False,False,False,7.200000000000003,25.0,False,False,0
False,False,False,4.0,46.0,False,False,1
False,False,False,6.499999999999998,37.0,False,False,0
False,False,False,2.0,61.0,False,False,0
False,False,False,4.0,71.0,False,False,1
False,False,False,7.100000000000001,4.0,False,False,0
False,False,False,2.8000000000000007,98.0,False,False,1
False,False,False,3.0,62.0,False,False,0
False,False,False,-0.09999999999999964,91.0,False,False,1
False,False,False,0.6000000000000014,45.0,False,False,0
False,False,False,2.5,59.0,False,False,0
False,False,False,1.0,55.0,False,False,0
False,False,False,1.3000000000000007,71.0,False,False,1
False,False,False,8.2,40.0,False,False,0
False,False,False,0.3999999999999986,65.0,False,True,1
False,False,False,6.400000000000002,35.0,False,False,0
False,False,True,10.7,35.0,False,True,0
True,False,False,12.3,23.0,False,False,0
False,False,False,-0.09999999999999787,74.0,False,False,0
False,False,False,3.5,65.0,False,False,1
True,False,False,0.7000000000000011,100.0,False,False,1
False,False,False,6.400000000000002,35.0,False,False,0
False,False,False,4.399999999999999,39.0,False,False,0
False,False,False,6.199999999999999,60.0,False,False,0
False,False,False,4.599999999999998,53.0,False,False,0
False,False,False,3.599999999999998,44.0,True,False,1
False,False,False,2.700000000000001,81.0,False,False,1
False,False,False,2.700000000000003,71.0,True,False,1
False,False,False,4.5,24.0,False,False,0
False,False,False,-5.199999999999999,82.0,False,False,0
False,False,False,4.600000000000001,49.0,False,False,1
False,False,False,4.800000000000001,51.0,False,False,0
False,False,False,0.0,75.0,False,False,1
False,False,False,9.600000000000001,23.0,False,False,0
False,False,False,6.199999999999999,53.0,False,False,0
False,False,False,3.0,71.0,False,False,0
False,False,False,-0.09999999999999787,58.0,False,False,0
False,False,False,0.7999999999999972,69.0,False,False,1
True,False,False,8.299999999999999,67.0,False,True,0
False,False,False,11.8,14.0,False,True,0
False,False,False,2.1000000000000014,61.0,False,False,1
False,False,False,2.400000000000002,69.0,False,False,0
False,False,False,4.1000000000000005,69.0,False,False,1
True,False,False,0.10000000000000142,92.0,False,False,1
False,False,False,7.899999999999999,25.0,False,False,0
False,False,False,1.5,59.0,False,False,0
False,False,False,1.4000000000000021,60.0,False,True,0
False,False,False,9.900000000000002,62.0,False,False,0
False,False,False,2.6999999999999993,82.0,False,False,0
False,False,False,1.3999999999999986,66.0,False,False,0
False,False,False,11.0,30.0,False,False,0
False,False,False,10.8,39.0,False,False,0
False,False,False,3.0,55.0,False,False,0
False,False,False,6.300000000000001,60.0,False,False,0
False,False,False,2.700000000000001,53.0,False,False,1
False,False,False,1.8000000000000007,71.0,False,False,0
False,False,False,6.100000000000001,6.0,False,False,0
False,False,False,10.8,42.0,False,True,1
False,False,False,4.200000000000001,50.0,False,False,1
False,False,False,4.800000000000001,51.0,False,False,0
False,False,False,2.5,79.0,False,False,0
False,False,False,0.6000000000000014,85.0,False,False,1
False,True,False,10.2,21.0,False,False,0
False,False,False,2.3000000000000007,59.0,False,False,0
False,False,False,1.5999999999999996,85.0,False,False,1
False,False,False,3.8999999999999986,11.0,False,False,0
False,False,False,5.099999999999998,41.0,False,False,0
False,False,False,9.0,45.0,False,False,0
False,True,False,5.0,22.0,False,False,0
False,False,False,3.8000000000000007,41.0,False,False,0
False,False,True,5.1,48.0,False,False,1
False,False,True,3.299999999999999,61.0,False,False,1
False,False,False,3.3999999999999986,58.0,False,False,1
False,False,False,5.699999999999999,31.0,False,False,0
False,True,False,6.900000000000002,34.0,False,False,0
False,False,False,6.400000000000002,44.0,False,False,0
False,False,False,-0.5,94.0,False,False,1
False,False,False,8.099999999999998,33.0,False,False,0
False,False,False,3.5999999999999996,48.0,False,False,0
False,False,False,0.40000000000000036,51.0,False,False,0
False,False,False,5.300000000000001,40.0,False,False,0
False,True,False,6.499999999999998,36.0,False,False,0
False,False,False,6.599999999999998,31.0,False,False,0
False,False,False,1.3999999999999986,71.0,False,False,0
False,False,False,2.3000000000000007,56.0,False,False,1
False,False,False,4.599999999999998,45.0,False,False,0
False,False,False,6.0,46.0,False,False,1
False,False,False,3.8999999999999986,54.0,False,False,0
False,False,False,4.800000000000001,60.0,False,False,0
False,False,False,6.399999999999999,31.0,False,False,0
True,False,False,3.3999999999999986,58.0,False,False,1
False,False,False,6.0,68.0,False,False,0
False,False,False,5.200000000000001,49.0,False,False,0
False,False,False,12.3,26.0,False,False,0
False,False,False,10.699999999999996,16.0,False,False,0
False,False,False,5.0,26.0,False,False,1
False,False,False,3.3000000000000007,52.0,False,False,0
False,False,False,8.600000000000001,40.0,False,False,0
False,False,False,8.899999999999999,28.0,False,False,0
False,False,False,1.6000000000000014,53.0,False,False,1
False,False,False,1.5,46.0,False,False,0
False,False,False,5.400000000000002,32.0,False,False,0
False,False,False,-3.299999999999999,51.0,False,False,1
False,False,False,10.7,19.0,False,True,0
False,False,False,6.599999999999998,4.0,False,False,0
False,False,False,-0.5,69.0,False,False,0
False,False,False,3.6000000000000014,61.0,False,False,0
False,False,False,5.399999999999999,48.0,False,False,0
False,False,False,13.199999999999996,24.0,False,False,1
False,False,False,4.199999999999999,72.0,False,False,1
False,False,False,3.299999999999999,54.0,False,False,1
False,False,False,8.7,26.0,False,False,0
False,False,False,9.600000000000001,41.0,False,True,0
False,False,False,12.8,37.0,False,False,0
False,False,False,0.40000000000000213,62.0,False,False,1
False,False,False,3.0,71.0,False,False,1
False,False,False,3.0,72.0,False,False,1
False,False,False,4.0,55.0,False,False,0
False,False,False,2.1999999999999993,68.0,False,False,0
False,False,False,1.3000000000000007,63.0,False,False,0
False,False,False,8.9,54.0,False,False,1
False,False,False,-0.09999999999999964,77.0,False,False,1
False,False,False,0.0,76.0,False,False,0
True,False,False,5.3,87.0,False,False,1
False,False,False,3.8999999999999986,45.0,False,False,0
False,False,False,9.400000000000002,5.0,False,False,0
False,False,False,2.3000000000000007,62.0,False,False,1
False,False,False,1.0,67.0,False,False,0
False,False,False,13.900000000000002,13.0,False,False,0
False,False,False,4.699999999999996,48.0,True,False,1
False,False,False,2.8000000000000007,54.0,False,False,0
False,False,False,8.399999999999999,31.0,False,False,0
False,False,False,2.3000000000000007,53.0,False,False,0
False,False,False,11.600000000000001,31.0,False,False,1
False,False,False,2.5,92.0,False,False,1
False,False,False,5.399999999999999,20.0,False,False,0
False,False,False,5.900000000000002,24.0,False,False,0
False,False,False,5.5,76.0,False,False,1
False,False,False,7.399999999999999,11.0,False,False,0
False,False,False,8.600000000000001,34.0,True,False,0
True,False,False,-0.5999999999999996,89.0,False,False,1
False,False,False,2.1999999999999993,74.0,False,False,1
False,False,False,2.1000000000000014,58.0,False,False,0
False,False,False,3.8999999999999986,64.0,False,False,0
False,False,False,4.5,60.0,True,False,0
False,False,False,2.0999999999999996,81.0,False,False,0
False,False,False,2.099999999999998,66.0,False,True,0
False,False,False,6.0,48.0,False,False,0
False,False,False,6.099999999999998,39.0,False,False,0
False,False,False,6.300000000000001,44.0,False,False,0
False,False,False,8.499999999999998,24.0,False,False,0
False,False,False,1.8999999999999986,78.0,False,False,0
False,False,False,2.400000000000002,62.0,False,False,0
False,False,False,5.300000000000001,54.0,False,False,0
False,False,False,5.9,43.0,False,False,0
False,False,False,-3.5,94.0,False,False,1
False,False,False,1.3000000000000007,73.0,False,False,0
False,False,False,13.8,15.0,False,True,0
False,False,False,4.800000000000001,39.0,False,False,0
False,False,False,5.799999999999997,33.0,False,False,0
False,False,False,8.2,27.0,False,False,0
False,False,False,7.199999999999999,13.0,False,False,0
False,False,False,2.3000000000000007,66.0,True,False,1
False,False,False,0.8000000000000007,85.0,False,False,0
False,False,False,6.199999999999999,63.0,False,False,0
False,False,False,5.200000000000003,65.0,False,False,1
False,False,False,1.0999999999999996,73.0,False,False,1
False,False,False,8.700000000000003,8.0,False,False,0
False,False,False,3.8000000000000007,54.0,False,False,0
False,False,False,0.3000000000000007,92.0,False,False,1
False,False,False,1.5999999999999996,81.0,False,False,1
False,False,False,6.0,15.0,False,False,1
False,False,False,9.5,42.0,False,False,0
False,False,False,-1.8000000000000007,86.0,False,False,1
False,False,False,7.900000000000002,38.0,False,False,0
False,False,False,7.400000000000002,56.0,False,False,0
False,False,False,12.0,18.0,False,False,0
False,False,False,1.8999999999999986,61.0,False,False,0
False,False,False,5.100000000000001,39.0,False,False,0
False,False,False,1.1000000000000014,86.0,False,False,0
False,False,False,10.5,46.0,False,False,0
False,False,False,5.499999999999999,46.0,False,False,0
False,False,False,5.5,27.0,True,False,0
False,False,False,2.5,88.0,False,False,1
False,False,False,9.400000000000002,2.0,False,False,0
False,False,False,2.0,68.0,False,False,0
False,False,False,2.1000000000000014,64.0,False,False,0
False,False,False,1.8999999999999986,66.0,False,False,0
False,False,False,6.300000000000001,41.0,False,False,0
False,False,False,7.5,43.0,False,False,0
False,False,False,7.800000000000001,23.0,False,False,0
False,False,False,12.0,20.0,False,False,0
False,False,False,7.8999999999999995,42.0,False,False,0
False,False,False,14.100000000000001,22.0,False,False,0
False,False,False,5.799999999999997,37.0,False,False,0
False,False,False,3.0,53.0,False,False,0
False,False,False,-0.10000000000000142,62.0,False,False,0
False,False,False,2.1999999999999993,68.0,False,False,0
False,False,False,2.299999999999997,57.0,False,False,1
False,False,False,5.300000000000001,17.0,False,False,0
False,False,False,12.0,21.0,False,False,0
False,False,False,5.200000000000001,52.0,False,False,0
False,False,True,10.7,32.0,False,False,0
False,False,False,2.900000000000002,66.0,False,False,0
False,False,False,6.3999999999999995,48.0,False,False,0
False,False,False,9.100000000000001,23.0,False,False,0
False,False,False,8.2,17.0,False,False,0
False,False,False,7.9,64.0,False,False,0
False,False,False,0.0,52.0,False,False,0
False,False,False,4.099999999999998,40.0,False,False,0
False,False,False,5.200000000000001,56.0,False,False,0
False,False,False,4.799999999999997,77.0,False,False,1
False,False,False,-0.10000000000000142,69.0,False,False,1
False,False,False,3.799999999999999,77.0,False,False,0
False,False,False,0.7999999999999989,80.0,False,False,1
False,False,False,8.3,36.0,False,False,0
False,False,False,1.9000000000000021,76.0,False,False,0
False,False,False,5.0,41.0,False,False,0
False,False,False,-6.199999999999996,46.0,False,False,0
False,False,False,-0.39999999999999947,80.0,False,False,1
False,False,False,4.199999999999999,41.0,False,False,0
False,False,False,4.400000000000002,59.0,False,False,0
False,False,False,2.8999999999999986,67.0,False,False,0
False,False,False,4.300000000000001,43.0,False,True,0
True,False,False,9.2,54.0,False,True,0
False,False,False,3.0,63.0,False,False,1
False,False,False,4.6,45.0,False,False,1
False,False,False,1.5999999999999996,70.0,False,False,0
True,False,False,13.9,25.0,False,False,0
False,False,False,10.599999999999998,24.0,False,False,0
False,False,False,0.6999999999999993,53.0,False,False,0
True,False,False,1.299999999999999,90.0,False,False,1
False,False,False,6.600000000000001,40.0,True,False,0
False,False,False,4.0,57.0,False,False,0
False,False,False,1.6999999999999993,58.0,False,False,0
False,False,False,1.0999999999999979,83.0,False,False,1
False,False,False,4.199999999999999,51.0,False,False,0
False,False,False,3.900000000000002,56.0,False,False,0
False,False,False,-1.0,69.0,False,False,0
False,False,False,9.200000000000001,34.0,False,False,1
False,False,False,0.8000000000000007,62.0,False,False,1
False,False,False,6.000000000000002,42.0,False,False,0
False,False,True,13.600000000000001,21.0,False,False,0
False,False,False,9.100000000000001,20.0,False,False,0
False,False,False,-0.20000000000000284,89.0,False,False,1
False,False,False,14.4,44.0,False,False,0
False,False,False,1.6999999999999993,59.0,False,False,1
False,False,False,5.900000000000002,37.0,True,False,0
False,False,False,-0.1999999999999993,64.0,False,False,1
False,False,False,5.699999999999999,54.0,False,False,0
False,False,False,0.5,52.0,False,False,0
False,False,False,6.0,53.0,False,False,1
False,False,False,3.9000000000000004,53.0,False,False,0
False,False,False,3.8000000000000007,74.0,False,False,0
False,True,False,7.599999999999998,49.0,False,False,0
False,False,False,1.2999999999999972,51.0,False,False,0
False,False,False,1.0,76.0,False,False,0
False,False,False,2.4000000000000004,88.0,False,False,1
False,False,False,-1.8999999999999986,90.0,False,False,1
False,False,False,6.300000000000001,61.0,False,False,0
False,True,False,4.699999999999999,44.0,False,False,0
False,False,False,5.599999999999998,36.0,False,False,1
False,False,False,7.1,60.0,False,False,0
False,False,True,2.200000000000003,88.0,False,False,1
False,False,False,8.299999999999999,55.0,False,False,1
False,False,False,3.8000000000000007,71.0,False,False,1
False,False,False,2.6999999999999993,70.0,False,True,1
False,False,False,2.0,67.0,False,False,0
False,False,False,3.799999999999997,59.0,False,False,0
False,False,False,2.599999999999998,87.0,False,False,1
False,False,False,-1.0999999999999979,92.0,False,False,0
False,False,False,3.1000000000000014,47.0,False,False,0
False,False,False,7.099999999999998,31.0,False,False,0
False,False,False,3.3000000000000007,44.0,False,False,0
False,False,False,2.599999999999998,65.0,False,False,0
False,False,False,8.0,45.0,False,False,0
False,False,False,8.7,57.0,False,False,0
False,False,False,7.800000000000001,36.0,False,False,0
False,False,False,6.399999999999999,28.0,False,False,1
False,False,False,5.5,33.0,False,False,0
False,False,False,2.5999999999999996,47.0,False,False,0
False,False,False,3.799999999999999,65.0,False,False,0
False,False,False,10.0,61.0,False,False,1
False,False,False,10.099999999999998,12.0,False,False,1
False,False,False,3.299999999999997,57.0,False,False,0
False,False,False,5.6,54.0,False,False,1
False,True,False,5.300000000000001,14.0,False,False,0
False,False,False,8.5,33.0,False,False,0
False,False,False,2.4000000000000004,66.0,False,False,0
False,False,False,5.0,24.0,False,False,0
False,False,False,3.4000000000000004,77.0,False,False,1
False,False,False,-1.0,80.0,False,False,1
False,False,False,7.899999999999999,29.0,False,False,0
False,False,False,3.0,81.0,False,False,1
False,False,False,9.3,31.0,False,False,0
False,False,False,1.1000000000000014,55.0,False,False,0
False,False,False,8.899999999999999,50.0,False,False,0
False,False,True,4.0,88.0,False,False,0
False,False,False,3.5,38.0,False,False,0
False,False,False,2.299999999999999,60.0,False,False,0
False,False,False,6.399999999999999,41.0,False,False,0
False,False,False,3.8000000000000007,47.0,False,True,0
False,False,False,4.5,45.0,False,False,0
False,False,False,8.700000000000001,32.0,False,False,0
False,False,False,2.299999999999999,78.0,False,False,1
False,False,False,8.0,35.0,False,True,0
False,False,False,3.6999999999999993,59.0,False,False,0
False,False,True,8.399999999999999,41.0,False,False,1
False,False,False,4.1000000000000005,71.0,False,False,0
False,False,False,3.3000000000000007,44.0,False,False,0
False,False,False,-1.3000000000000007,85.0,False,False,1
False,False,False,0.7000000000000011,63.0,False,False,0
False,False,False,0.5999999999999996,57.0,False,False,0
True,False,False,0.20000000000000107,64.0,False,False,0
False,True,False,5.0,35.0,False,False,0
False,False,False,6.599999999999998,56.0,True,False,0
False,False,False,3.700000000000001,40.0,False,False,0
False,False,False,4.9,83.0,False,False,1
False,False,False,1.6999999999999993,65.0,False,False,0
False,False,False,7.699999999999999,13.0,False,False,0
False,False,False,8.6,46.0,False,False,0
False,False,False,5.599999999999998,54.0,False,False,0
False,False,False,4.1,88.0,False,False,1
False,False,False,13.599999999999998,10.0,False,False,0
False,False,False,4.300000000000001,46.0,False,False,0
False,False,False,2.6000000000000014,54.0,False,False,1
False,False,False,1.4000000000000021,76.0,False,True,1
False,False,False,3.8999999999999986,58.0,False,False,1
False,False,False,7.400000000000002,7.0,False,False,0
False,False,False,0.8000000000000007,52.0,False,False,0
False,False,False,-0.5,75.0,False,False,0
False,False,False,9.399999999999999,17.0,False,False,0
False,False,False,9.399999999999999,25.0,False,False,0
False,False,False,1.0000000000000018,62.0,False,False,0
False,False,False,13.4,24.0,False,False,0
False,False,False,2.5,59.0,False,False,0
False,False,False,6.0,49.0,False,False,1
False,True,False,2.6999999999999993,94.0,False,False,1
False,False,False,5.899999999999999,11.0,False,False,0
False,False,False,7.3999999999999995,68.0,False,True,0
False,False,False,4.0,63.0,False,False,1
False,False,False,0.6999999999999993,87.0,False,False,1
False,True,False,-0.8999999999999986,82.0,False,False,1
False,False,False,6.5,65.0,False,False,1
False,False,False,4.2,69.0,False,False,1
True,False,False,0.7000000000000011,90.0,False,False,1
False,True,False,7.199999999999999,43.0,False,True,0
False,False,False,5.799999999999997,12.0,False,False,0
False,False,False,3.8999999999999986,47.0,True,True,0
False,False,False,1.3000000000000007,71.0,False,False,0
False,False,False,9.2,43.0,False,False,0
False,False,False,2.099999999999998,72.0,False,False,1
False,False,False,6.0,37.0,False,False,0
False,False,False,1.5,63.0,False,False,1
False,False,False,-1.8999999999999986,84.0,False,False,0
False,False,False,1.5,58.0,False,False,1
False,False,False,12.100000000000001,19.0,False,False,0
False,False,False,4.1,42.0,False,False,0
False,False,False,1.4000000000000004,66.0,False,False,0
False,False,False,-0.09999999999999964,54.0,False,False,1
False,False,False,13.6,25.0,False,False,0
False,False,True,8.2,34.0,False,False,1
False,False,False,10.399999999999999,18.0,False,True,0
False,False,False,9.500000000000004,21.0,False,True,0
False,False,False,4.800000000000001,52.0,False,False,0
False,False,False,4.699999999999999,59.0,False,False,1
False,False,False,5.399999999999999,11.0,False,False,0
False,False,False,0.8000000000000007,63.0,False,False,0
False,True,False,8.799999999999999,25.0,False,False,0
False,False,True,10.1,31.0,False,True,0
False,False,False,2.299999999999997,68.0,False,False,1
False,False,False,2.6999999999999993,37.0,False,False,0
False,False,False,0.0,75.0,False,False,0
False,False,False,0.1999999999999993,51.0,False,False,0
False,False,False,0.5,95.0,False,False,1
False,False,False,3.5,65.0,False,False,1
False,False,False,-3.8000000000000007,95.0,False,False,1
False,False,False,1.8000000000000007,50.0,False,False,0
False,False,False,8.399999999999999,18.0,False,False,0
False,False,False,8.700000000000001,19.0,False,False,0
False,False,False,5.299999999999997,47.0,False,False,1
False,False,False,2.6999999999999993,56.0,False,False,0
False,False,False,1.4000000000000021,45.0,False,False,0
False,False,False,6.6,54.0,False,False,0
False,False,False,5.899999999999999,47.0,False,False,0
False,False,False,3.5,70.0,False,False,0
False,False,False,8.0,50.0,False,True,0
False,False,False,3.0999999999999996,63.0,False,False,0
False,False,False,0.0,40.0,False,False,0
False,False,False,2.6000000000000014,77.0,False,False,1
False,False,False,16.0,15.0,False,False,0
False,False,False,8.000000000000002,31.0,False,True,0
False,False,False,-1.3000000000000007,97.0,False,False,1
False,False,False,3.4000000000000004,73.0,False,False,1
False,False,False,3.799999999999997,28.0,False,False,0
False,False,False,5.1,52.0,False,False,0
False,False,False,3.6999999999999993,39.0,False,False,0
False,False,False,13.600000000000001,19.0,False,False,0
False,False,False,7.500000000000002,33.0,False,False,1
False,False,False,6.799999999999999,58.0,False,False,0
False,False,False,6.499999999999998,49.0,False,False,0
False,False,False,8.7,42.0,False,False,0
False,False,False,1.3999999999999986,71.0,False,False,0
False,True,False,7.200000000000003,21.0,False,False,0
False,False,False,5.200000000000001,53.0,False,False,0
False,False,False,2.799999999999999,60.0,False,False,1
False,False,False,3.8000000000000007,26.0,False,False,0
False,False,False,-3.8000000000000007,68.0,False,False,0
False,False,False,2.599999999999998,55.0,False,False,0
False,False,False,6.099999999999998,52.0,False,False,0
False,False,False,4.300000000000001,54.0,False,False,0
False,False,False,4.099999999999998,59.0,False,False,1
False,False,False,6.500000000000002,60.0,False,False,0
False,False,False,2.1000000000000014,52.0,False,False,0
False,False,False,8.600000000000001,27.0,False,False,0
False,False,True,7.000000000000002,33.0,False,False,0
False,False,False,4.0,73.0,False,False,0
False,False,False,-0.10000000000000142,80.0,False,False,1
False,False,False,5.1,57.0,False,False,0
False,False,False,5.200000000000003,45.0,False,False,0
False,False,False,0.7000000000000028,68.0,False,False,0
False,False,False,3.799999999999999,47.0,False,False,0
False,False,False,4.800000000000001,47.0,False,True,0
False,False,False,0.10000000000000142,74.0,True,False,0
False,False,False,8.0,24.0,False,True,0
False,False,False,0.10000000000000142,88.0,False,False,1
False,False,False,6.399999999999999,54.0,False,False,0
False,False,False,4.600000000000001,50.0,False,False,0
False,False,False,3.8999999999999986,55.0,False,False,0
False,False,False,4.300000000000001,17.0,False,False,0
False,False,False,13.399999999999999,10.0,False,False,1
False,False,False,4.599999999999998,59.0,False,False,0
False,False,False,0.29999999999999716,74.0,False,False,1
False,False,False,5.0,36.0,False,False,0
True,False,False,-0.40000000000000036,82.0,False,False,0
False,False,False,16.1,15.0,False,False,0
False,False,False,1.3999999999999986,59.0,False,False,0
False,False,False,4.6,55.0,False,False,1
False,False,False,1.3000000000000007,57.0,False,False,0
False,False,False,6.800000000000004,20.0,False,False,0
False,False,False,12.399999999999999,27.0,False,False,0
False,False,False,4.200000000000001,49.0,False,False,0
False,False,False,3.0,39.0,False,False,1
False,False,False,13.6,30.0,False,False,0
False,False,False,1.6999999999999993,53.0,False,False,0
False,False,False,8.7,45.0,False,False,0
False,False,False,2.3999999999999986,68.0,False,False,0
False,False,False,4.199999999999999,61.0,False,False,0
False,False,False,7.9,38.0,False,False,0
False,False,False,2.3999999999999986,52.0,False,False,0
False,False,False,4.0,58.0,False,False,0
False,False,False,2.299999999999999,60.0,False,False,0
False,False,False,-0.9000000000000021,61.0,False,False,0
False,False,False,2.6999999999999993,60.0,False,False,1
False,False,False,1.3000000000000007,86.0,False,False,0
False,False,False,3.8000000000000007,27.0,False,False,1
False,False,False,4.100000000000001,50.0,False,False,0
False,False,False,5.699999999999999,50.0,False,False,1
False,False,False,7.600000000000001,40.0,False,False,0
False,False,False,2.0,51.0,False,False,0
False,False,False,8.8,29.0,False,False,0
False,False,False,10.599999999999998,8.0,False,False,0
False,False,False,3.4000000000000004,64.0,False,False,0
False,False,False,2.099999999999998,57.0,True,False,1
False,False,False,6.199999999999999,39.0,False,False,0
False,False,False,7.900000000000002,61.0,False,False,0
False,False,False,3.0999999999999996,60.0,False,False,0
False,False,False,7.300000000000001,48.0,False,False,0
False,False,False,9.1,32.0,False,False,0
False,False,False,1.6999999999999993,64.0,False,False,0
False,False,False,9.0,13.0,False,False,0
False,False,False,1.3999999999999986,74.0,False,False,0
False,False,False,3.6999999999999993,55.0,False,False,0
False,False,False,4.5,25.0,False,False,0
False,False,False,11.6,33.0,False,False,0
False,False,False,0.1999999999999993,70.0,False,False,1
False,False,False,3.1000000000000014,33.0,False,False,0
False,False,False,9.0,20.0,False,False,0
False,False,False,6.5,58.0,False,False,0
False,False,False,2.8000000000000007,71.0,False,False,1
False,False,False,3.6000000000000014,77.0,False,False,1
False,False,False,7.600000000000001,53.0,False,False,0
False,False,False,8.3,47.0,False,False,0
False,False,False,5.899999999999999,58.0,False,False,0
False,False,False,4.699999999999999,59.0,False,False,0
False,False,False,6.499999999999998,30.0,False,False,0
False,False,False,6.100000000000001,20.0,False,False,0
False,False,False,1.5999999999999979,52.0,False,False,0
False,False,False,10.0,38.0,False,False,0
False,False,False,6.199999999999999,12.0,True,False,0
False,False,False,2.6000000000000014,49.0,False,False,0
False,False,False,2.0,72.0,False,False,0
False,False,False,2.0,62.0,False,False,0
